Magnitude,Location,Latitude,Longitude
1.79,"5 km SE of Joseph, Utah",38.5951666666667,-112.171333333333
0.54,"9 km SSW of Idyllwild, CA",33.6745,-116.7675
1.4,"43 km ENE of Whittier, Alaska",60.9757,-147.9942
-0.53,"43 km NE of Adak, Alaska",52.1013333333333,-176.125333333333
0.7,"13 km SW of Searles Valley, CA",35.7,-117.5168333
1.84,"10 km SE of Volcano, Hawaii",19.3696670532227,-155.171661376953
0.33,"3 km WNW of Borrego Springs, CA",33.2616667,-116.4091667
-0.06,"37 km NNE of Amboy, Washington",46.194833333333335,-122.18333333333334
1.46,"5 km SW of Monroe, Utah",38.6006666666667,-112.165166666667
0.47,"0 km SSW of Loma Linda, CA",34.0445,-117.2621667
1.73,"9 km SE of Volcano, Hawaii",19.3741664886475,-155.182006835938
1.9,"7 km NW of Houston, Alaska",61.6743,-149.9368
0.95,"8 km N of Cabazon, CA",33.9923333,-116.7998333
1.5,"62 km ESE of Pedro Bay, Alaska",59.6445,-153.0306
2.6,"50 km SSW of Whites City, New Mexico",31.739,-104.541
1.4,"7 km NW of Point MacKenzie, Alaska",61.4085,-150.0801
4.9,South Sandwich Islands region,-56.1646,-27.931
0.91,"3 km SW of Cobb, CA",38.8009986877441,-122.736000061035
4.7,"225 km SSW of Dunhuang, China",38.3263,93.5916
0.86,"Rat Islands, Aleutian Islands, Alaska",52.1515,178.445333333333
1.04,"12 km NE of Ocotillo Wells, CA",33.2186667,-116.0431667
2.5,"63 km SW of Nanwalek, Alaska",58.9212,-152.6497
2.0,"18 km WSW of Rotan, Texas",32.776,-100.641
1.29,"11 km  of Hollister, CA",36.9398345947266,-121.434997558594
0.58,"6 km N of Tatums, Oklahoma",34.54166667,-97.47033333
1.2,"27 km ENE of Cantwell, Alaska",63.4826,-148.4374
1.7,"53 km S of Whites City, New Mexico",31.691,-104.409
0.24,"28 km W of Dutch Harbor, Alaska",53.8898333333333,-166.9745
1.7,"76 km N of Yakutat, Alaska",60.2322,-139.637
4.5,"267 km WNW of Houma, Tonga",-20.0616,-177.5873
1.6,"37 km W of Susitna, Alaska",61.605,-151.2122
0.86,"6 km ENE of Anza, CA",33.5841667,-116.6188333
1.93,"5 km SSW of Volcano, Hawaii",19.392333984375,-155.249496459961
1.42,"7 km SE of Scipio, Utah",39.1971666666667,-112.043833333333
3.0,"25 km S of Westbrook, Texas",32.129,-101.041
2.72,"2 km ESE of Colton, CA",34.0665,-117.2976667
1.24,"16 km SE of Glacier, Washington",48.76583333333333,-121.81183333333334
3.7,"43 km NE of Punta Cana, Dominican Republic",18.8695,-68.1165
2.25,"6 km SSW of Volcano, Hawaii",19.3835,-155.2465
0.67,"27 km E of Honaunau-Napoopoo, Hawaii",19.4705,-155.598666666667
1.94,"4 km WNW of Los Altos Hills, CA",37.385,-122.177166666667
0.9,"43 km ENE of Cantwell, Alaska",63.537,-148.1505
0.37,"6 km WNW of Cobb, CA",38.82,-122.79
1.82,"1 km E of Palo Cedro, CA",40.5655,-122.231166666667
3.35,"6 km S of Volcano, Hawaii",19.3883333333333,-155.244666666667
0.94,"9 km NNE of Banning, CA",34.0003333,-116.8443333
2.67,"6 km S of Volcano, Hawaii",19.3863333333333,-155.244666666667
1.0,"4 km NE of Topaz Ranch Estates, Nevada",38.7684,-119.4686
0.32,"263 km W of Adak, Alaska",51.9265,179.531333333333
0.9,"2 km S of Doyle, California",40.0042,-120.1082
-0.04,"3 km WNW of Cobb, CA",38.83,-122.75
2.4,"56 km S of Whites City, New Mexico",31.663,-104.363
1.07,"3 km NW of The Geysers, CA",38.7936668395996,-122.77799987793
0.22,"40 km NE of Adak, Alaska",52.0865,-176.1475
2.0,"31 km NNW of Valdez, Alaska",61.4022,-146.4915
1.5,"15 km WSW of Falls City, Texas",28.943,-98.172
-0.48,"39 km ENE of Adak, Alaska",52.0571666666667,-176.1475
2.29999995,"6 km S of Pāhala, Hawaii",19.1478328704834,-155.468994140625
1.03,"15 km S of Volcano, Hawaii",19.3016666666667,-155.205166666667
2.2,"17 km WSW of Falls City, Texas",28.919,-98.184
1.5,"46 km N of Valdez, Alaska",61.5471,-146.3631
1.17,"2 km SW of Redwood Valley, CA",39.247,-123.217
1.49,"15 km NNE of Morgan Hill, CA",37.26,-121.64
2.65,"6 km S of Volcano, Hawaii",19.3895,-155.244666666667
2.5,"56 km S of Whites City, New Mexico",31.667,-104.362
0.28,"10 km NW of The Geysers, CA",38.8251647949219,-122.852836608887
1.5,"10 km NW of The Geysers, CA",38.8230018615723,-122.852500915527
1.89999998,"12 km SE of Honaunau-Napoopoo, Hawaii",19.3783340454102,-155.782501220703
0.1,"17 km WSW of Fort Bidwell, California",41.7999,-120.3413
1.2,"3 km S of Salcha, Alaska",64.4922,-146.8906
1.08,"3 km NNW of The Geysers, CA",38.796501159668,-122.776496887207
4.2,"74 km W of Ollagüe, Chile",-21.3027,-68.9706
1.23,"45 km WSW of Nikolski, Alaska",52.8441666666667,-169.520833333333
1.0,"26 km SE of Denali Park, Alaska",63.6026,-148.4772
0.9,"15 km ESE of Livengood, Alaska",65.4562,-148.2475
0.75,"261 km W of Adak, Alaska",51.8978333333333,179.562833333333
0.91,"1 km SW of Alamo, CA",37.85,-122.04
2.7,"6 km S of Volcano, Hawaii",19.3855,-155.2415
2.44,"6 km SSW of Volcano, Hawaii",19.3861675262451,-155.248672485352
2.01,"6 km SW of Pāhoa, Hawaii",19.4443333333333,-154.982166666667
1.27,"1 km NNW of Brooktrails, CA",39.454,-123.396333333333
1.5,"27 km ENE of Cantwell, Alaska",63.4967,-148.4464
0.71,"8 km NNW of The Geysers, CA",38.829833984375,-122.816665649414
0.44,"8 km NNW of The Geysers, CA",38.8296661376953,-122.817001342773
0.47000000000000003,"10 km NNE of Amanda Park, Washington",47.5495,-123.8445
-0.3,"47 km ESE of Beatty, Nevada",36.7766,-116.2493
-0.39,"69 km WNW of Tyonek, Alaska",61.2273333333333,-152.388
2.66,"20 km ENE of Barstow, CA",34.9396667,-116.8101667
2.1,"11 km SSW of Cooper Landing, Alaska",60.4023,-149.9341
1.82,"8 km SSE of Volcano, Hawaii",19.3719997406006,-155.214660644531
0.9,"3 km NW of The Geysers, CA",38.792667388916,-122.780166625977
1.35,"11 km SSE of Suisun City, CA",38.1595,-121.949833333333
1.75,"6 km SSW of Volcano, Hawaii",19.382999420166,-155.247497558594
1.78,"6 km E of New Harmony, Utah",37.4743333333333,-113.238666666667
0.95,"3 km NW of The Geysers, CA",38.792667388916,-122.779335021973
1.7,"8 km SE of Volcano, Hawaii",19.3816661834717,-155.18733215332
0.7,"9 km NW of The Geysers, CA",38.8209991455078,-122.84349822998
1.2,"8 km WSW of Palomar Observatory, CA",33.3211667,-116.9353333
0.07,"25 km W of Dutch Harbor, Alaska",53.8836666666667,-166.931833333333
0.96,"10 km WNW of Cobb, CA",38.8419990539551,-122.830833435059
0.51,"39 km ENE of Adak, Alaska",52.0696666666667,-176.156666666667
0.89,"3 km NW of The Geysers, CA",38.7939987182617,-122.779502868652
1.19,"26 km SSW of Mammoth, Wyoming",44.7471666666667,-110.785166666667
1.11,"2 km  of The Geysers, CA",38.7929992675781,-122.764663696289
0.65,"5 km SSE of Moreno Valley, CA",33.8851667,-117.2071667
0.7,"6 km WNW of Cobb, CA",38.8349990844727,-122.790832519531
0.57,"5 km WSW of Idyllwild, CA",33.7181667,-116.7628333
0.78,"3 km NW of The Geysers, CA",38.7936668395996,-122.779502868652
2.1,"21 km SW of Poth, Texas",28.932,-98.234
1.24,"19 km ESE of Anza, CA",33.4648333,-116.4973333
0.55,"263 km W of Adak, Alaska",51.922,179.541833333333
1.0,"1 km ESE of Carter Springs, Nevada",38.8582,-119.6217
0.46,"14 km NE of Milford, Utah",38.495,-112.8995
0.19,"14 km NE of Milford, Utah",38.4955,-112.900166666667
1.14,"14 km NE of Milford, Utah",38.4915,-112.901666666667
0.8,"32 km SE of Mina, Nevada",38.1492,-117.8972
4.6,"159 km WNW of Daocheng, China",29.5137,98.7461
1.6,"11 km SSE of Suisun City, CA",38.16,-121.95
1.48,"3 km  of The Geysers, CA",38.8059997558594,-122.765502929688
0.98,"23 km E of Little Lake, CA",35.9646667,-117.6573333
4.5,south of the Fiji Islands,-22.3686,-179.5398
1.3,"27 km S of Petersville, Alaska",62.2506,-150.7518
4.3,"196 km E of Yamada, Japan",39.2344,144.2154
4.2,"47 km SW of Ashkāsham, Afghanistan",36.3725,71.1631
1.15,"9 km E of Desert Hot Springs, CA",33.9673333,-116.4006667
1.01,"5 km N of Stroud, Oklahoma",35.79916667,-96.65166667
0.48,"7 km N of Borrego Springs, CA",33.3168333,-116.368
0.84,"9 km WSW of Beaumont, CA",33.9018333,-117.0701667
1.57,"6 km SE of Marston, Missouri",36.4813333333333,-89.5536666666667
0.9,"4 km SE of Palomar Observatory, CA",33.3316667,-116.8355
1.5,"17 km NNE of Hermleigh, Texas",32.769,-100.662
1.3,"8 km N of Mill Creek, Oklahoma",34.47683333,-96.82133333
2.05,"21 km ENE of Barstow, CA",34.9443333,-116.8016667
1.1,"43 km N of Valdez, Alaska",61.5154,-146.4304
2.0,"21 km ENE of Barstow, CA",34.9445,-116.7998333
2.2,"42 km SSE of Nelchina, Alaska",61.6555,-146.3877
0.54,"7 km SSW of Acme, Washington",48.648833333333336,-122.228
-0.01,"89 km NNW of Karluk, Alaska",58.321,-154.991666666667
0.29,"1 km SE of Alger, Washington",48.6105,-122.3315
0.69,"3 km WNW of Bridge Creek, Oklahoma",35.24283333,-97.76866667
1.28,"2 km E of Alger, Washington",48.6215,-122.302
1.51,"5 km NW of Boron, CA",35.0391667,-117.6836667
3.3,"26 km SW of Glacier View, Alaska",61.6495,-148.0231
2.19,"20 km ENE of Barstow, CA",34.9408333,-116.807
0.9,"27 km SW of Glacier View, Alaska",61.6468,-148.0373
0.45,"3 km NW of The Geysers, CA",38.79,-122.78
1.8,"57 km S of Whites City, New Mexico",31.658,-104.319
1.2,"14 km SE of Livengood, Alaska",65.4495,-148.2932
2.6,"17 km NNE of Hermleigh, Texas",32.766,-100.659
1.89,"19 km ENE of Barstow, CA",34.9398333,-116.821
4.8,"88 km E of Shikotan, Russia",43.6962,147.8058
1.85,"6 km SSW of Volcano, Hawaii",19.3858337402344,-155.254837036133
1.91,"8 km S of Volcano, Hawaii",19.3689994812012,-155.237167358398
0.81,"4 km WNW of Cobb, CA",38.8246650695801,-122.766502380371
1.89,"6 km SSW of Volcano, Hawaii",19.3903331756592,-155.249160766602
1.78,"14 km S of Volcano, Hawaii",19.3094997406006,-155.220993041992
2.25999999,"5 km SSE of Pāhala, Hawaii",19.1550006866455,-155.464172363281
2.6,"4 km SSE of Nordheim, Texas",28.884,-97.584
2.01,"28 km NE of Laupāhoehoe, Hawaii",20.1553333333333,-155.0325
1.07,"5 km ENE of Abbotsford, Canada",49.075833333333335,-122.1775
0.23,"10 km NW of Cobb, CA",38.873664855957,-122.818168640137
1.39,"4 km WNW of Black Rock, Arkansas",36.1205,-91.1468333333333
1.87,"6 km SSW of Volcano, Hawaii",19.3854999542236,-155.249328613281
2.4,"15 km S of Volcano, Hawaii",19.303,-155.215333333333
1.01,"3 km NE of Loma Linda, CA",34.0698333,-117.2431667
1.7,"3 km NNE of Loma Linda, CA",34.0711667,-117.2468333
2.7,"6 km WSW of Westbrook, Texas",32.334,-101.077
1.55,"23 km ENE of Forks, Washington",48.058,-124.11466666666666
2.30999994,"5 km SW of Pāhala, Hawaii",19.170166015625,-155.512664794922
0.79,"8 km WNW of Cobb, CA",38.8408317565918,-122.80899810791
0.72,"9 km WNW of Cobb, CA",38.8386650085449,-122.823165893555
5.3,southeast of the Loyalty Islands,-22.3807,170.8637
1.3,"29 km WNW of Susitna, Alaska",61.6622,-151.0124
1.3,"54 km NW of Ninilchik, Alaska",60.4143,-152.3244
0.97,"8 km WNW of Cobb, CA",38.8401679992676,-122.813331604004
1.14,"16 km SSE of New Idria, CA",36.2951666666667,-120.5785
3.6,"174 km SW of Nikolski, Alaska",52.0497,-170.9755
0.7,"17 km W of Searles Valley, CA",35.775,-117.5938333
1.5,"4 km WSW of Anderson Springs, CA",38.7503318786621,-122.724502563477
2.2,"21 km ENE of Barstow, CA",34.9443333,-116.8011667
1.11,"3 km NNE of Loma Linda, CA",34.0698333,-117.2465
1.2,"51 km NE of Chase, Alaska",62.7893,-149.4353
4.7,"33 km S of Fannūj, Iran",26.2771,59.697
0.34,"7 km WNW of Cobb, CA",38.84,-122.8
1.8,"9 km SSE of Volcano, Hawaii",19.369499206543,-155.186828613281
1.1,"55 km E of Chase, Alaska",62.4823,-149.0208
2.84,"16 km S of Volcano, Hawaii",19.298,-155.211
1.2,"3 km NNE of Loma Linda, CA",34.0726667,-117.246
2.68,"22 km ENE of Barstow, CA",34.949,-116.7846667
3.51,"22 km ENE of Barstow, CA",34.946,-116.7943333
1.04,"7 km WNW of Cobb, CA",38.8348350524902,-122.802001953125
4.89,"22 km ENE of Barstow, CA",34.9503333,-116.7866667
1.5,"18 km WSW of Rotan, Texas",32.782,-100.647
1.1,"12 km NW of The Geysers, CA",38.8348350524902,-122.877998352051
1.27,"12 km NW of The Geysers, CA",38.8310012817383,-122.87850189209
3.53,"15 km S of Volcano, Hawaii",19.3008333333333,-155.213166666667
3.42,"15 km S of Volcano, Hawaii",19.3055,-155.214666666667
3.68,"15 km S of Volcano, Hawaii",19.3011666666667,-155.213666666667
-0.31,"9 km WNW of Dutch Harbor, Alaska",53.924,-166.667
1.6,"46 km NW of Lake Minchumina, Alaska",64.2058,-152.9212
1.05,"4 km NNW of The Geysers, CA",38.8106651306152,-122.779167175293
2.0,"58 km S of Whites City, New Mexico",31.656,-104.281
0.59,"8 km SE of Desert Aire, Washington",46.6185,-119.84483333333333
2.02,"5 km SSE of Littlerock, CA",34.4766667,-117.9688333
1.71,"2 km SE of Home Gardens, CA",33.8638333,-117.5053333
1.13,"4 km WNW of San Juan Bautista, CA",36.8558333333333,-121.577
2.3,"54 km NW of Toyah, Texas",31.669,-104.194
0.32,"86 km NNW of Karluk, Alaska",58.2961666666667,-154.975166666667
1.2,"41 km NNW of Valdez, Alaska",61.4927,-146.5375
0.23,"79 km SE of King Salmon, Alaska",58.22,-155.6315
1.11,"2 km NNE of The Geysers, CA",38.7983322143555,-122.75350189209
1.09,"7 km WNW of Cobb, CA",38.8291664123535,-122.798835754395
0.95,"7 km NW of The Geysers, CA",38.8171653747559,-122.825332641602
1.6,"53 km NNE of Petersville, Alaska",62.965,-150.5011
0.77,"4 km NNW of The Geysers, CA",38.8110008239746,-122.77466583252
0.5,"6 km N of Waterville, Washington",47.709,-120.076
1.68,"4 km S of Fort Hill, Oregon",45.019333333333336,-123.55266666666667
-0.01,"36 km NNE of Amboy, Washington",46.1905,-122.1905
-0.16,"15 km NNE of Atka, Alaska",52.3308333333333,-174.131
1.0,"13 km NNE of Cloverdale, CA",38.91,-122.98
0.58,"38 km SSE of Morton, Washington",46.215833333333336,-122.176
1.5,"18 km NE of Mina, Nevada",38.4834,-117.9371
1.3900000000000001,"9 km W of Odell, Oregon",45.641333333333336,-121.66516666666666
4.9,"159 km SW of Port-Vila, Vanuatu",-18.8947,167.423
1.29,"4 km W of Cobb, CA",38.8216667175293,-122.764663696289
0.86,"3 km NNW of The Geysers, CA",38.798999786377,-122.775329589844
1.99,"4 km W of Cobb, CA",38.8201675415039,-122.764663696289
1.1,"49 km NNE of Chitina, Alaska",61.9195,-144.0393
2.39,"13 km SSE of Volcano, Hawaii",19.3271666666667,-155.192666666667
1.72,"48 km SE of Naalehu, Hawaii",18.8093333333333,-155.208333333333
1.07,"13 km SE of Tehachapi, CA",35.0563333,-118.3446667
1.85,"10 km SE of Volcano, Hawaii",19.3683333333333,-155.1715
1.05,"3 km ENE of The Geysers, CA",38.7886657714844,-122.725997924805
1.6,"31 km WNW of Valdez, Alaska",61.1996,-146.9183
1.16,"13 km ESE of Porterville, CA",36.0171667,-118.887
1.6,"41 km N of Chickaloon, Alaska",62.1667,-148.6087
5.2,"0 km SW of Tsuma, Japan",32.094,131.3951
1.42,"4 km SW of Union City, Oklahoma",35.3565,-97.97283333
1.5,"27 km NNW of McCarthy, Alaska",61.6701,-143.0895
0.76,"52 km ESE of West Yellowstone, Montana",44.4316666666667,-110.5335
1.3,"48 km NNE of Petersville, Alaska",62.8864,-150.3439
1.61,"11 km NE of Julian, CA",33.1456667,-116.519
0.81,"Rat Islands, Aleutian Islands, Alaska",51.9476666666667,178.37
1.5,"14 km E of Valdez, Alaska",61.1156,-146.0732
1.9,"9 km SSE of Susitna, Alaska",61.4672,-150.4161
2.13000011,"6 km S of Pāhala, Hawaii",19.1486663818359,-155.467834472656
2.1099999,"10 km S of Pāhala, Hawaii",19.1136665344238,-155.460327148438
0.86,"19 km N of Borrego Springs, CA",33.4271667,-116.3755
0.61,"19 km N of Borrego Springs, CA",33.4253333,-116.378
0.73,"22 km ESE of Anza, CA",33.4901667,-116.4463333
1.06,"22 km ESE of Anza, CA",33.4835,-116.4481667
0.23,"23 km ESE of Anza, CA",33.4866667,-116.4413333
1.5,"62 km ESE of Pope-Vannoy Landing, Alaska",59.2694,-153.5379
1.91,"15 km E of Pāhala, Hawaii",19.2005,-155.3345
4.7,"45 km SE of Hengchun, Taiwan",21.701,121.034
1.6,"55 km S of Whites City, New Mexico",31.676,-104.427
2.5,"27 km W of Willow, Alaska",61.7944,-150.5457
0.83,"152 km W of Adak, Alaska",51.6821666666667,-178.820833333333
1.7,"25 km SW of Coyanosa, Texas",31.089,-103.265
1.4,"82 km ESE of Denali Park, Alaska",63.5854,-147.2809
0.9,"3 km SSW of Cobb, CA",38.7949981689453,-122.728500366211
0.7,"13 km N of Cantwell, Alaska",63.5122,-148.9704
1.7,"57 km NW of Toyah, Texas",31.651,-104.253
0.3,"29 km ENE of Beatty, Nevada",37.0314,-116.4708
4.6,"24 km W of Burica, Panama",7.9915,-83.0899
1.9,"18 km NE of Hermleigh, Texas",32.759,-100.635
2.3,"40 km NW of Ninilchik, Alaska",60.312,-152.1859
1.65,"7 km SE of Wilkerson, CA",37.23,-118.33
1.4,"4 km NNW of Minco, Oklahoma",35.34933333,-97.965
6.0,"73 km SSE of Pangai, Tonga",-20.3712,-173.9642
2.0,"66 km SE of Denali National Park, Alaska",63.1614,-150.694
-0.03,"72 km W of Salamatof, Alaska",60.6796666666667,-152.640166666667
1.54,"6 km SW of Gilroy, CA",36.967,-121.613
0.08,"66 km WNW of Beluga, Alaska",61.3041666666667,-152.274
0.26,"8 km WNW of Cobb, CA",38.8396682739258,-122.811668395996
1.83000004,"9 km SSW of Volcano, Hawaii",19.3588333129883,-155.265167236328
1.1,"5 km NNW of The Geysers, CA",38.8165016174316,-122.781997680664
1.78,"12 km NE of Little Lake, CA",36.0055,-117.805
0.43,"3 km SE of Kernville, CA",35.7356667,-118.3968333
0.88,"4 km N of Lake Isabella, CA",35.6581667,-118.4713333
-0.24,"8 km NNW of The Geysers, CA",38.828,-122.820833333333
0.5,"14 km NE of Milford, Utah",38.4966666666667,-112.898666666667
0.81,"8 km NNW of The Geysers, CA",38.8263320922852,-122.816665649414
0.47,"5 km SSE of Moreno Valley, CA",33.8906667,-117.2033333
0.52,"13 km WNW of Anza, CA",33.5883333,-116.8058333
0.63,"14 km NE of Milford, Utah",38.4973333333333,-112.901166666667
2.8,"11 km E of Ormstown, Canada",45.1507,-73.8515
5.7,"244 km ENE of Levuka, Fiji",-17.6092,-178.4311
0.97,"5 km NW of Minco, Oklahoma",35.35083333,-97.97933333
2.25,"3 km SSW of Pāhala, Hawaii",19.1686668395996,-155.486831665039
0.64,"14 km NE of Milford, Utah",38.4975,-112.902333333333
1.0,"4 km SE of Kernville, CA",35.7261667,-118.3991667
0.0,"14 km NE of Milford, Utah",38.4971666666667,-112.900166666667
2.44,"3 km SSE of Lajas, Puerto Rico",18.0208333333333,-67.0421666666667
0.83,"10 km S of Valle Vista, CA",33.6573333,-116.8761667
0.94,"10 km S of Valle Vista, CA",33.6545,-116.8771667
2.17,"7 km NE of Ocotillo Wells, CA",33.1858333,-116.0715
0.55,"40 km NE of Adak, Alaska",52.105,-176.187
1.6,"4 km SE of Kernville, CA",35.7271667,-118.4021667
1.85000002,"0 km SSW of Pāhala, Hawaii",19.195333480835,-155.481994628906
1.44,"21 km SE of Minersville, Utah",38.0883333333333,-112.738
4.4,"96 km WSW of Ambunti, Papua New Guinea",-4.5305,142.0071
0.73,"3 km NW of The Geysers, CA",38.7928352355957,-122.778167724609
1.7,"44 km E of Knik River, Alaska",61.4197,-148.0754
2.0999999,"33 km SE of Naalehu, Hawaii",18.8861675262451,-155.322006225586
0.2,"56 km ENE of Beatty, Nevada",37.025,-116.1369
0.65,"5 km SSE of Moreno Valley, CA",33.8906667,-117.203
0.33,"8 km NW of The Geysers, CA",38.8293342590332,-122.823501586914
0.85,"5 km ESE of March Air Reserve Base, CA",33.8793333,-117.2071667
1.9,"53 km N of Karluk, Alaska",58.0407,-154.6283
0.83,"13 km SE of Borrego Springs, CA",33.1683333,-116.2841667
2.3,"24 km SW of Coyanosa, Texas",31.086,-103.252
1.5,"9 km SW of Corona, CA",33.8155,-117.6351667
1.5,"55 km S of Whites City, New Mexico",31.675,-104.4
1.46,"0 km NNW of Vincent, CA",34.5023333,-118.1176667
2.3,"33 km NW of Toyah, Texas",31.555,-104.013
4.6,"114 km ENE of Levuka, Fiji",-17.8349,-179.6333
1.9,"46 km W of Tatitlek, Alaska",60.9128,-147.5204
-0.57,"Rat Islands, Aleutian Islands, Alaska",51.9601666666667,178.469
1.5,"9 km WNW of Tatitlek, Alaska",60.8912,-146.8451
0.86,"30 km NNE of Fremont, Utah",38.717,-111.497833333333
1.55,"3 km SSW of Union City, Oklahoma",35.36216667,-97.96483333
3.1,"9 km WNW of Tatitlek, Alaska",60.8908,-146.8535
0.82,"9 km NNE of Lopez Point, CA",36.1048333333333,-121.564
1.6,"41 km NNW of Skwentna, Alaska",62.3299,-151.724
1.78999996,"33 km E of Honaunau-Napoopoo, Hawaii",19.5130004882812,-155.554840087891
0.81,"8 km WNW of The Geysers, CA",38.7916679382324,-122.845832824707
1.46,"8 km NE of Laytonville, CA",39.7535,-123.447166666667
